M__DEPTH,SP,GR,CALI,BitSize,LL8,ILM,ILD,RHOB,NPHI,DT,MudWgt,DEPT,VCLGR,VCLND,VCLRT,VCLSP,VCL,PHISw,PHISwshc,PHISrhg,PHISrhgshc,PHID,PHIDshc,PHIN,PHINshc,PHIxND,PHIE,SWa,BVW,matrix
3017.5,-9.832089999999999,83.3019,8.495,8.5,,12.9327,14.72,2.4763,25.2541,79.3269,10.3,3017.5,0.45580947368421054,0.1248963265306124,0.2591322546205454,0.8361318333333333,0.45580947368421054,0.17982566037735845,0.06114319364448853,0.1877271455206241,0.0690446787877542,0.11206451612903211,0.03854685908319169,0.252541,0.047426736842105265,0.04298679796264848,0.04298679796264848,1.0,0.04298679796264848,0.501203728353141
3018.0,-10.596589999999999,82.263,8.4907,8.5,,13.0181,14.6242,2.4852,25.4235,79.664,10.3,3018.0,0.44487368421052637,0.13812653061224472,0.26220383403174435,0.8233901666666666,0.44487368421052637,0.18236981132075472,0.06653477656405163,0.189577475396666,0.07374244063996291,0.10632258064516134,0.034568760611205465,0.254235,0.05404184210526314,0.0443053013582343,0.0443053013582343,1.0,0.0443053013582343,0.5108210144312394
3018.5,-11.68549,79.2268,8.4828,8.5,,13.3794,14.529,2.4976,25.5593,78.7573,10.3,3018.5,0.41291368421052627,0.15410530612244877,0.2652946145751291,0.8052418333333333,0.41291368421052627,0.1755267924528302,0.06801341807348563,0.18456463718283894,0.07705126280349436,0.09832258064516136,0.03172359932088292,0.255593,0.06978184210526318,0.05075272071307305,0.05075272071307305,1.0,0.05075272071307305,0.5363335950764007
3019.0,-12.5588,74.9369,8.4877,8.5,,13.7248,14.6126,2.5151,25.4979,78.2737,10.3,3019.0,0.3677568421052631,0.17045877551020397,0.2625783664482605,0.7906866666666666,0.3677568421052631,0.1718769811320755,0.07612142601787492,0.18184348638176046,0.08608793126755987,0.08703225806451616,0.027716638370118875,0.254979,0.0894884210526316,0.05860252971137524,0.05860252971137524,1.0,0.05860252971137524,0.5736406281833617
3019.5,-13.3337,69.3511,8.4766,8.5,,14.0792,14.865,2.5438,25.1453,76.7272,10.3,3019.5,0.30895894736842106,0.19110938775510203,0.25455423221573287,0.7777716666666666,0.30895894736842106,0.16020528301886788,0.07975936842105259,0.17291130133772636,0.09246538673991107,0.06851612903225797,0.018684040747028757,0.251453,0.11242147368421052,0.06555275721561964,0.06555275721561964,1.0,0.06555275721561964,0.6254882954159593
3020.0,-13.22741,67.3865,8.4785,8.5,,14.2588,14.939,2.5789,24.9508,74.3274,10.3,3020.0,0.288278947368421,0.2221624489795918,0.2522496614703324,0.7795431666666667,0.288278947368421,0.14209358490566035,0.06703227408142996,0.15831476682892176,0.08325345600469138,0.04587096774193545,0.0,0.249508,0.11978247368421055,0.059891236842105275,0.059891236842105275,1.0,0.059891236842105275,0.6518298157894736
3020.5,-12.58661,70.5358,8.4798,8.5,,14.186,14.8627,2.6179,24.4995,71.7526,10.3,3020.5,0.3214294736842105,0.25090612244897975,0.25462619949673215,0.7902231666666667,0.3214294736842105,0.1226611320754717,0.03896817477656407,0.14156804073998713,0.0578750834410795,0.02070967741935471,0.0,0.24499500000000002,0.10035173684210529,0.05017586842105264,0.05017586842105264,1.0,0.05017586842105264,0.6283946578947369
3021.0,-12.154110000000001,74.3438,8.4778,8.5,,14.1135,14.7868,2.6579,24.089,71.5268,10.3,3021.0,0.3615136842105263,0.28166938775510214,0.25701277760840546,0.7974315,0.3615136842105263,0.12095698113207543,0.026827002979145934,0.14004191435937297,0.045911936206443474,-0.005096774193548543,0.0,0.24089,0.07820884210526316,0.03910442105263158,0.03910442105263158,1.0,0.03910442105263158,0.5993818947368421
3021.5,-12.12302,77.1386,8.4721,8.5,,14.0414,14.7112,2.6683,23.7008,73.3757,10.3,3021.5,0.3909326315789473,0.2827746938775509,0.25941281896824403,0.7979496666666667,0.3909326315789473,0.13491094339622636,0.03312093743793443,0.15226175014343982,0.05047174418514788,-0.011806451612903217,0.0,0.237008,0.061088315789473706,0.030544157894736853,0.030544157894736853,1.0,0.030544157894736853,0.5785232105263158
3022.0,-11.38572,80.1871,8.478,8.5,,13.9372,14.6372,2.6163,23.1164,75.9892,10.3,3022.0,0.4230221052631579,0.21540163265306098,0.26178477534817224,0.810238,0.4230221052631579,0.15463547169811317,0.044490093346573945,0.16852065819879666,0.05837527984725743,0.02174193548387101,0.0,0.23116399999999998,0.04080405263157893,0.020402026315789464,0.020402026315789464,1.0,0.020402026315789464,0.5565758684210526
3022.5,-10.82933,80.8337,8.492,8.5,,13.7412,14.5698,2.525,22.9591,78.5872,10.3,3022.5,0.4298284210526315,0.11838612244897946,0.26396522119601973,0.8195111666666667,0.4298284210526315,0.1742430188679245,0.062325429990069514,0.18361132601746846,0.07169373713961347,0.08064516129032259,0.011317996604414265,0.229591,0.03616821052631579,0.023743103565365027,0.023743103565365027,1.0,0.023743103565365027,0.5464284753820035
3023.0,-10.30143,80.3115,8.4833,8.5,,13.548,14.5027,2.5047,23.0355,78.9269,10.3,3023.0,0.4243315789473684,0.09954285714285721,0.2661554003047216,0.8283095,0.4243315789473684,0.1768067924528302,0.06632045680238334,0.18551105516623612,0.07502471951578925,0.09374193548387083,0.025301358234295274,0.23035499999999998,0.03940578947368422,0.03235357385398975,0.03235357385398975,1.0,0.03235357385398975,0.5433148471986419
3023.5,-9.989230000000001,81.4979,8.4777,8.5,,13.3574,14.4469,2.5041,23.2638,78.8333,10.3,3023.5,0.43682000000000004,0.10452163265306137,0.26799183829582485,0.8335128333333334,0.43682000000000004,0.17610037735849052,0.062362339622641455,0.18498924312441567,0.07125120538856661,0.09412903225806434,0.0236741935483869,0.232638,0.036069,0.02987159677419345,0.02987159677419345,1.0,0.02987159677419345,0.5333084032258065
3024.0,-9.964139999999999,84.1998,8.4923,8.5,,13.1696,14.3957,2.5121,23.9423,78.9807,10.3,3024.0,0.4652610526315789,0.12930122448979608,0.26968918898090605,0.833931,0.4652610526315789,0.17721283018867923,0.05606938629592849,0.1858104258382111,0.06466698194546038,0.08896774193548368,0.013925636672325784,0.239423,0.03005552631578947,0.021990581494057627,0.021990581494057627,1.0,0.021990581494057627,0.5127483658743635
3024.5,-9.81654,86.5341,8.4817,8.5,,13.1416,14.3446,2.5188,24.7819,79.1583,10.3,3024.5,0.4898326315789473,0.15669959183673482,0.2713951801165919,0.836391,0.4898326315789473,0.1785532075471698,0.05101188083416089,0.18679579399759721,0.0592544672845883,0.08464516129032244,0.005639898132427712,0.247819,0.027394315789473715,0.01651710696095071,0.01651710696095071,1.0,0.01651710696095071,0.493650261460102
3025.0,-9.19185,86.7714,8.487,8.5,,13.2644,14.418,2.5204,25.0373,79.336,10.3,3025.0,0.4923305263157895,0.16458693877551012,0.2689484516854551,0.8468025,0.4923305263157895,0.1798943396226415,0.05170261767626613,0.18777730160330744,0.059585579656932064,0.08361290322580642,0.004204753820033907,0.25037299999999996,0.0288242631578947,0.016514508488964304,0.016514508488964304,1.0,0.016514508488964304,0.49115496519524615
3025.5,-9.11315,85.3336,8.4983,8.5,,13.3864,14.5976,2.5207,24.7379,79.4998,10.3,3025.5,0.47719578947368424,0.15756081632653074,0.26306352276064654,0.8481141666666667,0.47719578947368424,0.1811305660377358,0.05687958689175765,0.18867814761798138,0.06442716847200322,0.08341935483870952,0.00645229202037334,0.247379,0.032640894736842084,0.019546593378607712,0.019546593378607712,1.0,0.019546593378607712,0.503257617147708
3026.0,-9.235560000000001,82.3844,8.4952,8.5,,13.4907,14.7795,2.5229,24.7657,79.5704,10.3,3026.0,0.4461515789473684,0.16048653061224474,0.25724352140852574,0.846074,0.4461515789473684,0.18166339622641514,0.06549562661370413,0.18906528055658892,0.0728975109438779,0.082,0.010040067911714773,0.247657,0.046888789473684224,0.0284644286926995,0.0284644286926995,1.0,0.0284644286926995,0.525383992359932
3026.5,-9.352160000000001,78.0849,8.4929,8.5,,13.6577,14.9408,2.5263,25.0637,79.7061,10.3,3026.5,0.40089368421052635,0.17125387755102042,0.2521938653563359,0.8441306666666667,0.40089368421052635,0.18268754716981137,0.07830390863952337,0.18980746141136,0.08542382288107202,0.07980645161290319,0.015146179966044088,0.250637,0.07023484210526316,0.042690511035653626,0.042690511035653626,1.0,0.042690511035653626,0.55641580475382
3027.0,-9.46296,76.9311,8.5059,8.5,,13.8617,15.0298,2.5263,25.4102,79.6523,10.3,3027.0,0.3887484210526316,0.17973959183673466,0.24945022810877765,0.8422839999999999,0.3887484210526316,0.18228150943396224,0.08106022244289968,0.18951351687270798,0.08829222988164542,0.07980645161290319,0.017105093378607758,0.254102,0.07916521052631581,0.048135151952461784,0.048135151952461784,1.0,0.048135151952461784,0.5631164269949067
